FTHG,FTAG,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
0.511363636363636,3,6.47297297297297,5.93333333333333,8,7.87951807228916,0.629069659472984,0.605555555555556,1.88888888888889,2.34782608695652,0,0,0,0,0,0,0,-0.26843723434989,-0.473208087376082,0.0760253374227881,-0.0341440126497598
1.68965517241379,3,6.72368421052632,6.48780487804878,8.4,7.54320987654321,0.975,0.333333333333333,3.66666666666667,2.83333333333333,0,0,0,0,0,0,0,-0.526887921972345,-0.777777777777778,0.974358974358974,0.75
0.531645569620253,1,6.73076923076923,7.4,8.95652173913044,7.96590909090909,0.131410256410256,2.02777777777778,2.45454545454545,7.48484848484848,0,0,0,0,0,0,0,-0.643639994209254,1.30555555555556,-1.57258064516129,-2
0.977011494252874,1,7.07317073170732,7.74468085106383,9.63265306122449,8.08139534883721,0.383333333333333,1.01175341610124,1.88888888888889,4.59615384615385,0,0,0,0,0,0,0,-0.591578927828928,-0.434815868500079,0,-0.6
1.72,2,8.04210526315789,7.82474226804124,9.29032258064516,8.8265306122449,0.575046382189239,1.08299098296062,4.36842105263158,6.37634408602151,0,0,0,0,0,0,0,-0.432443433427061,-0.0155317418562336,-0.228075601169555,-0.238349885408709
0.987654320987654,0,8.97029702970297,8.28712871287129,9.40594059405941,10.1481481481481,1.47503734699201,0.911139221290621,8.38181818181818,5.25842696629214,0,0,0,0,0,0,0,0.624417209032663,-0.333576255946901,0.516087230721098,0.382932741308353
0.511363636363636,1,8.68932038834951,9.3,10.2135922330097,12.0076923076923,0.917897896422926,0.823727012527439,5.43636363636364,4.55421686746988,0,0,0,0,0,0,0,-0.324879472652236,-0.473841711500378,0.0230677598694979,0.0162280396323733
1.68965517241379,0,8.31632653061224,7.42222222222222,11.008547008547,11.9230769230769,1.17866036648153,0.76103691569868,6.5,5.28888888888889,0,0,0,0,0,0,0,-0.25501700401961,-0.503305763998166,0.292929360926619,0.0595044525911919
0.531645569620253,1,8.61904761904762,7.28260869565217,10.9561403508772,12.4191176470588,0.882520439154224,0.659900185077098,3.83870967741935,2.51851851851852,0,0,0,0,0,1,0,-0.425307015645274,-0.721134220474405,0.143038075152524,0.0964709658157934
1.04545454545455,0,9.63716814159292,8.01041666666667,14.6914893617021,13.4326241134752,1.13510871957986,0.63312635077341,9.21052631578947,1.83333333333333,0,0,0,0,0,0,0,-0.0143429264620205,-0.554324431662666,0.459609322200756,0.471730918850735
0.55,1,10.1848739495798,10.5714285714286,17.6666666666667,14.0149253731343,0.615728797820688,0.72030349692826,2.88888888888889,2.05882352941176,0,0,0,0,0,1,1,-0.700065957445772,-0.52901728231404,-0.131330798851584,-0.00564957803428226
1.02020202020202,2,9.70434782608696,13.5428571428571,18.9545454545455,15.296,0.684929156344764,1.38208480397815,2.9047619047619,6.92857142857143,0,0,1,0,0,0,0,-0.444713853348722,0.120912972896717,-0.560946150295959,-0.10177072764599
1,0,11.7604166666667,14.1401869158879,16.4126984126984,17.3652173913043,0.831983850620852,1.03753187006924,3.63768115942029,8.01639344262295,0,0,1,0,0,0,0,-0.472315616383368,-0.2427820325084,-0.179290536804427,-0.173511991332944
3.36,1,17.3066666666667,11.4188034188034,15.8188976377953,20.672131147541,1.29573706554456,0.882832732811902,4.91304347826087,5.96491228070175,0,0,0,0,0,0,0,0.0307509359405644,-0.501413495898574,0.394635096462828,-0.0155851599889809
1.57894736842105,0,19.8285714285714,17.6964285714286,17.8672566371681,19.1648351648352,1.50096975811104,0.860570378070378,9.5,5.63157894736842,0,0,0,0,0,0,0,0.251774198024198,-0.535672987774437,0.925585284280936,0.116413403714445
1.81176470588235,2,20.5454545454545,24.5087719298246,17.5921052631579,19.1318681318681,0.666666666666667,1.86073057746219,3.5,10.6,0,0,0,0,0,0,0,-0.777777777777778,0.846740191067568,-1.38888888888889,-0.144354285934199
1.81176470588235,0,34,20.3064516129032,17.5873015873016,20.2127659574468,2.31451612903226,0.970830940830941,13.4285714285714,4.5,1,1,0,0,0,0,0,1.75,-0.461449526449526,1.35483870967742,0.328007932574924
1.81176470588235,0,22.4736842105263,19.3614457831325,23.2333333333333,22.981308411215,1.125,1.58979152341408,5.25,7.82142857142857,0,0,0,0,0,0,0,-0.345238095238095,0.0166152091284871,-1.13636363636364,-0.163846601097192
1.44444444444444,0,21.6911764705882,17.797619047619,29.2564102564103,25.84375,1.23803211731777,0.956172789578073,5.80412371134021,4.59615384615385,0,0,0,0,0,0,0,-0.235750147757858,-0.403150708368334,0.316573507020897,0.0310443473744322
4.44444444444444,0,21.7605633802817,14.432,25.7619047619048,30.1388888888889,0.965010501980345,0.908210675606643,5.20408163265306,6.31632653061224,0,0,0,0,0,0,0,-0.510158072749692,-0.571920286267707,0.0109938629767583,-0.0186678059403444
0.833333333333333,1,26.1142857142857,23,21.7101449275362,26.6716417910448,1.62654773553892,0.978347323309587,5.36363636363636,6.3265306122449,0,0,0,0,0,0,0,0.451001146635477,-0.367318193046629,0.735736391002092,-0.0114793042615458
0.551020408163265,2,25.7123287671233,30.6949152542373,25.6212121212121,26.078125,0.958794175301745,1.3836489372287,5.91666666666667,5.25842696629214,0,0,0,0,0,0,0,-0.328994734667654,0.52530456556269,-0.424057465314962,0.0152658771211415
2.43478260869565,0,29.968253968254,23.9545454545455,33.8666666666667,33.027027027027,1.32673209285009,0.854380775170249,10.6521739130435,4.58823529411765,0,0,0,0,0,0,0,-0.0565070556805066,-0.37917587445985,0.418506636803003,0.0988445020691897
1.05063291139241,0,26.4615384615385,17.7627118644068,37.4470588235294,40.6153846153846,0.95992120167365,0.666760223654095,3.77777777777778,4.55813953488372,0,0,0,0,0,0,0,-0.423699092952128,-0.826930126847235,0.219347868652958,-0.00886325199411434
1.03311258278146,0,30.265625,19.5585585585586,39.3950617283951,38.344262295082,1.16847170475169,0.822580407670277,11.125,4.55813953488372,0,0,0,0,0,0,0,-0.311880286538139,-0.479903033168686,0.232886955435693,0.0918566059344293
0.97979797979798,1,24.9824561403509,27.3709677419355,38.9350649350649,35.8142857142857,0.93896087482783,0.995116938868606,4.75,4.47826086956522,0,0,0,0,0,0,0,-0.39965835046955,-0.41437541217222,-0.0893194681292692,0.00745712485250958
0.551020408163265,2,27.8333333333333,33.2241379310345,35.7560975609756,33.2222222222222,1.08026821139013,1.54918204675896,4.57142857142857,7.20289855072464,0,0,0,0,0,0,0,-0.31905264014942,0.297678060940268,-0.541666666666667,-0.028132001701965
2.35483870967742,0,54.8333333333333,32.1666666666667,35.4507042253521,35.5625,1.96498777280786,1.05882352941176,13.25,4.53846153846154,1,1,0,0,0,0,0,0.906220479631851,-0.623809523809524,1.6140350877193,0.144307345929545
0.489795918367347,0,22,51.7142857142857,38.7746478873239,28.3448275862069,0.994184403559404,2.07692307692308,5.5,7.94915254237288,0,0,0,0,0,0,0,-0.348487034850671,1.27617119722383,-2,-0.0564871547516022
1.02020202020202,0,26.0441176470588,38.8571428571429,40.0958904109589,31.75,0.957072990043208,1.37517828387394,3.53703703703704,6.01785714285714,0,0,0,0,0,0,0,-0.465718550268239,0.181016514349848,-0.292328042328042,-0.0131942688233159
1.08860759493671,1,31.5285714285714,29.9591836734694,39.6323529411765,39.6307692307692,1.31080119157421,1.00753419714068,6.51219512195122,5.15625,0,0,0,0,0,0,0,-0.152810330573087,-0.402982233409618,0.283959600336834,0.0149005422158362
2.39393939393939,1,30.1846153846154,30.0416666666667,42.1774193548387,40.7377049180328,1.06965260724712,0.986393044278891,3.86538461538462,4.92424242424242,0,0,0,0,0,0,0,-0.293431974100754,-0.398826973640959,0.108548287078927,-0.00257341145500492
1.78378378378378,1,27.825,37.1304347826087,42.280701754386,39.2586206896552,0.973567421194593,1.37167462994395,5.35,7.41791044776119,0,0,0,0,0,0,0,-0.447952137433513,-0.0605897002177261,-0.483340508451254,-0.0115449789455966
0.5,0,27.8415841584158,32.9230769230769,42.1379310344828,41.59375,1.20157538794449,1.04384926714764,5.33707865168539,5.61538461538461,0,0,0,0,0,0,0,-0.317461732971983,-0.411145865165969,0.317993218315802,0.00645660754823277
0.608695652173913,0,30.5454545454545,36.2881355932203,42.2459016393443,39.7843137254902,1.03212490572138,1.25970975926373,6.92391304347826,10.5161290322581,0,0,0,0,0,0,0,-0.410127613452738,-0.141392776223789,-0.337696512357657,-0.0124060474815372
0.980769230769231,0,42.5,35.5,42,46,1.10855263157895,0.951079622132254,4.89473684210526,5.75,0,0,0,0,0,0,0,0.0254593292359245,-0.368516386866865,0.259500452370677,-0.00983541894164388
2.39393939393939,2,0,7.75,7.2,0,0.25,0.115384615384615,1.5,1.72,0,0,0,0,0,0,0,-0.127689966958929,-0.116071202705849,0.0303282303282303,0
1.78378378378378,2,6.58666666666667,5.94594594594595,7.98765432098765,6.88,0,1.5,0.888888888888889,1.83333333333333,0,0,0,0,0,0,0,-0.341064636096794,0.379034632204922,-1.08199847444699,-1.5
0.531645569620253,1,6.83544303797468,6.2,8.84615384615385,7.94047619047619,0.0666666666666667,0,1,1.5,0,0,0,0,0,0,0,-0.475777116402116,-0.653890661392724,-0.00907330726171305,0
0.977011494252874,2,7.09638554216868,7.13793103448276,9.37634408602151,9.06122448979592,0.45,0.5,1.8,2,0,0,0,0,0,0,0,-0.877173577683949,-0.447937262649069,0.0642338467600321,0.00813346193489256
1.72,0,7.72222222222222,8.13,9.42268041237113,10.1818181818182,0.803535353535354,0.713621794871795,3.8936170212766,4.21276595744681,0,0,0,0,0,0,0,-0.230365767075807,-0.211722055972337,0.0527008182839479,-0.00707002435956644
0.987654320987654,0,8.45098039215686,8.13,8.95505617977528,10.7672413793103,0.97992862271156,0.789817598863448,4.83333333333333,3.56,0,0,0,0,0,0,0,-0.327821512915025,-0.286957714319763,0.220809371544432,0.2
0.550724637681159,0,9.31730769230769,7.96938775510204,9.01052631578947,8.93617021276596,1.60078912955706,0.901703474977479,9.61290322580645,4.51282051282051,0,0,0,0,0,0,0,1.29516543372051,-0.334821269777522,0.771403393453605,1.16666666666667
0.557377049180328,1,8.90740740740741,8.35294117647059,9.50537634408602,8.98,1.04491335109909,1.43427440354662,6.56,9,0,0,0,0,0,0,0,-0.310301383399209,0.0777760771702412,-0.318380156512653,-0.428571428571428
1.6547619047619,1,9.11009174311927,8.6,9.52040816326531,10,1.50159687576951,1.04531102524326,8.44827586206897,6.22727272727273,0,0,0,0,0,0,0,0.0553987776928953,-0.25374324406756,0.376988795518207,0.160142726947238
1.13432835820896,0,9.89285714285714,9.40178571428571,10.0952380952381,11.8837209302326,1.64716641201935,0.949396379863315,8.52,4.84090909090909,0,0,0,0,0,0,0,0.546704912734325,-0.280747400296956,0.698924015345584,0.349908902058223
2.40909090909091,2,9.82905982905983,9.63559322033898,10.9115044247788,12.1804511278195,0.940941512107574,0.947505489079151,4.96153846153846,2.66,0,0,0,0,0,0,0,-0.304555673944219,-0.283830587283295,-0.0717881118428281,0.157100675193306
2.33333333333333,1,10.8608695652174,11.4385964912281,12.7328244274809,12.2910447761194,1.24309663569758,1.01033353292678,5.78205128205128,4.44,0,0,0,0,0,0,0,-0.0286019972279311,-0.231403953942938,0.28479250642908,0.113367068026333
0.884615384615385,2,11.6551724137931,16.03,14.4347826086957,12.2330827067669,0.958654167085444,1.42601213813226,4.06349206349206,8.83333333333333,0,0,1,0,0,0,0,-0.293529047361513,0.181484361257387,-0.526666365180399,-0.283333333333333
0.511363636363636,2,15.493670886076,17.34375,18.3559322033898,15.0526315789474,0.950228885242317,1.43615184583137,4,10.5,0,0,1,1,0,0,0,-0.314910397611424,0.488272894577242,-0.524128468659106,-0.514285714285714
1.72602739726027,3,20.4166666666667,16.5531914893617,21.2543859649123,18.3333333333333,0.933768838924239,0.956807819609981,5.48076923076923,3.875,0,0,0,0,0,0,0,-0.17425258073623,-0.378902154041383,0.0328076072594515,0.0703941120607787
1.75961538461538,1,20.2619047619048,13.4166666666667,23.3196721311475,24.06,1.14284538049051,0.955068205869722,3.82692307692308,5.66279069767442,0,0,0,0,0,0,0,-0.237707779154922,-0.467865105451832,0.197795361576734,-0.063349330636717
1.13432835820896,1,16.6428571428571,14.9206349206349,23.7272727272727,27.2156862745098,0.971343758761762,0.969956250172762,5.81818181818182,4.63829787234043,0,0,0,0,0,0,0,-0.340336106014467,-0.639766930013028,0.0552584963764133,0.0341603419902763
2.40909090909091,0,15.9370078740157,15.0672268907563,24.7068965517241,27.05,0.920136139341053,0.966068032117924,6.48979591836735,4.47826086956522,0,0,0,0,0,0,0,-0.344292297743025,-0.434446678546439,0.00412127838675979,0.0507553323676982
2.33333333333333,0,16.744,15.0406504065041,26.0973451327434,25.6803278688525,0.939955694252165,0.973305049851611,5.02222222222222,7.0625,0,0,0,0,0,0,0,-0.356066855541155,-0.473841711500378,-0.04192066171113,-0.0598350441055421
1.05063291139241,1,23.9090909090909,16.7868852459016,22.8867924528302,27.6695652173913,1.03726095136257,0.92142195441889,4.66666666666667,3.44186046511628,0,0,0,0,0,0,0,-0.343206702455868,-0.41563372056415,-0.00218337731190554,0.0254658063250045
1.03311258278146,0,30.1621621621622,19.1338582677165,18.1509433962264,28.9816513761468,1.75,0.978763647488016,10.8333333333333,5.0625,1,0,0,0,0,0,0,1.23809523809524,-0.344652521151853,0.705882352941177,0.108007566896328
0.97979797979798,1,33.7837837837838,24.0752688172043,19.8507462686567,26.0645161290323,1.9,0.915905465035221,8.92857142857143,5.02127659574468,0,0,0,0,0,0,0,1.14285714285714,-0.331933860726096,1.05555555555556,0.0897611127911881
0.511363636363636,1,26.0285714285714,28.5113636363636,30.6521739130435,23.3384615384615,0.983482676224612,1.77561359355392,5.45614035087719,8.78,0,0,0,0,0,0,0,-0.35796089044937,0.620799840666676,-0.848703703703704,-0.0732534089135266
1.6547619047619,0,21.0196078431373,21.5581395348837,37.4047619047619,32.2,0.946182413343653,0.764346764346764,5.87962962962963,4.92307692307692,0,0,0,0,0,0,0,-0.576220174509039,-0.366515837104072,-0.0286919425634159,0.0143787741499483
1.064,1,23.9230769230769,16.8888888888889,33.8775510204082,42.4905660377358,0.987904509792521,0.62222280836777,5.35227272727273,1.6,0,0,0,0,0,1,1,-0.320294533780134,-1.09342814048696,0.263910033800696,0.0492168755745095
1,1,26.9569892473118,25,28.6538461538462,38,1.32556376844101,0.708333333333333,7.16,4,0,0,0,0,0,0,0,0.0524454693643243,-0.5,0.366161616161616,0.1062823351741
1.7037037037037,2,25.406976744186,43.625,33.4931506849315,27.0652173913043,0.937694403727887,2.01824116743472,3.65,11.3076923076923,0,0,0,0,0,0,0,-0.317709319614439,1.22252112556256,-1.2562358276644,-0.195965659104104
3,1,27.3636363636364,41.8235294117647,35.5238095238095,34.5454545454545,0.99771829226102,1.18409111017807,3.76,7.33333333333333,0,0,0,0,0,0,0,-0.348481955115881,0.0735621521335807,-0.198115079365079,-0.0187181973945241
3.5,2,32.6142857142857,32.05,35.5147058823529,38.8974358974359,1.36080015795085,1.02979025847755,6.38461538461539,5.75675675675676,0,0,0,0,0,0,0,0.0731950226535085,-0.309222553474639,0.350062031741662,0.0175591624996833
1.04761904761905,1,30.1617647058824,29.7037037037037,41.5142857142857,47.0882352941176,0.980253435919218,1.00166749603692,5.95652173913043,3.10344827586207,0,0,0,0,0,0,0,-0.302032410696191,-0.618157398649951,0.00421739665696457,0.0340072703078199
1.76119402985075,1,30.6463414634146,30.8617021276596,47.3513513513514,42.16,1.02306627596968,1.00767797695663,5.96396396396396,5.63333333333333,0,0,0,0,0,0,0,-0.493097109331356,-0.292922019594571,0.0392720434537556,0.00865273727242323
2.40350877192982,1,30.3589743589744,32.6842105263158,45.4137931034483,36.8,0.96732648269753,1.35871804080229,5.5,5.14285714285714,0,0,0,0,0,0,0,-0.322755031783039,-0.0769140178907145,-0.417302452833964,0.0115236703185313
1.796875,0,29.695652173913,34.9487179487179,42.7884615384615,41.1707317073171,1.03552321169412,1.05556157724476,5.38613861386139,6.27368421052632,0,0,0,0,0,0,0,-0.383222451695662,-0.207847720906544,0.0509848965627995,-0.00298178590285749
1.22222222222222,1,31.6,41,43.0961538461538,36.3125,1.00828625758061,1.58174952847192,5.12244897959184,6.3265306122449,0,0,0,0,0,0,0,-0.29647323830435,0.451853675886716,-0.638427613082109,-0.0117772385160914
4.33333333333333,1,59.4285714285714,40,44.1428571428571,44,1.40453695567163,0.916712832811904,5.80412371134021,5.17307692307692,0,0,1,0,0,0,0,0.28434676289678,-0.176039330688287,0.650949975949976,0.0176909525979547
1.4,2,38.3333333333333,54.5,47.7692307692308,37.1333333333333,0.979047570111075,1.73668892553708,5.10869565217391,8.78,0,0,0,0,0,0,0,-0.332098813232734,0.856432845773013,-0.839553311620436,-0.0358330712233785
1.63636363636364,0,32.6744186046512,43.3333333333333,50.5833333333333,51.5294117647059,0.950433799638713,0.957668391356244,6.48333333333333,5.30769230769231,0,0,0,0,0,0,0,-0.485955351200875,-0.280030689258759,-0.0643842403630823,0.0291027226021923
3.53846153846154,1,44,39.6666666666667,50,45.3333333333333,1.17763157894737,1.19736842105263,2.88235294117647,6.57142857142857,0,0,0,0,0,0,0,-0.352313586571999,-0.0464038053257136,-0.425302893814544,-0.0330555405235496
1.0625,0,0,0,0,0,0.25,0,0.857142857142857,1.11111111111111,0,0,0,0,0,0,0,-0.127677990976253,-0.140055188409875,0.0304493814584618,0.00434606857069735
0.97979797979798,0,5.78461538461538,6.03947368421053,7.24657534246575,6.91891891891892,0,0,0.888888888888889,1.72222222222222,0,0,0,0,0,0,0,-0.341064636096794,-0.267417748515607,-0.0189968660556896,0
0.511363636363636,0,6.30666666666667,6.05263157894737,7.48051948051948,6.85333333333333,0,1.48333333333333,1.66666666666667,3.1875,0,0,0,0,0,0,0,-0.366543753880268,0.893873263504981,-0.882352941176471,-1.5
1.68965517241379,1,7.16455696202532,6.74117647058824,8.2289156626506,7.25641025641026,2.25,1.09375424633831,7.84615384615385,4.43181818181818,0,0,0,0,0,0,0,1.27013652254711,-0.0350139043121499,0.685714285714286,1.25
0.5,1,7.44318181818182,6.91566265060241,9.07291666666667,8.1264367816092,0.897936352775062,1.63195923086827,5.14285714285714,7.82142857142857,0,0,0,0,0,0,0,-0.516210492016944,0.414055155516716,-0.890441618566619,-1
0.608695652173913,1,7.07407407407407,7.28260869565217,9.51612903225806,9.03030303030303,0.860841836769906,0.872456360567774,4.78723404255319,4.58,0,0,0,0,0,0,0,-0.835727402932702,-0.280698870142129,0.0284605036311719,0.0533333333333333
0.977011494252874,2,7.18823529411765,7.41573033707865,9.42156862745098,9.3265306122449,0.87328322348084,0.857368095459505,4.984375,4.52808988764045,0,0,0,0,0,1,0,-0.329893693242357,-0.256271845792267,0.0574933245562498,-0.00436569993318023
1.76119402985075,1,11.1025641025641,7.65263157894737,10.247619047619,9.22,1.07725764960463,0.997136460766676,7.77777777777778,6.36263736263736,0,0,0,0,0,0,0,-0.389712918660287,-0.186570732596571,0.202483838673928,0.119175828479567
2.40350877192982,1,15.4864864864865,8.67647058823529,10.4485981308411,9.74528301886792,1.63404435541474,1.01818085655476,8.09090909090909,4.61797752808989,0,0,0,0,0,0,0,1.47311212814645,-0.194599049636361,0.660734243609046,0.336452768246246
1.78378378378378,1,12.6944444444444,11.3714285714286,10.5357142857143,10.9830508474576,0.912152126518034,1.24976935836821,4.46296296296296,6.31632653061224,0,0,0,0,0,0,0,-0.288140096618357,0.163440106606197,-0.483802486264286,-0.317477938961098
0.484848484848485,0,12.9387755102041,13.0952380952381,11.495867768595,11.8062015503876,1.03897583314137,1.45197443629969,5.82142857142857,6.28421052631579,0,0,0,0,0,0,0,-0.35641016825349,0.467574991192735,-0.487693421129954,0.00121617760480457
1.6547619047619,2,18.1020408163265,12.2912621359223,12.4365079365079,12.1439393939394,1.33746398488876,1.07475160208336,5.92233009708738,4.51851851851852,0,0,0,0,0,1,0,0.649642486254772,-0.254833026424021,0.356154220303682,0.0674022548213153
0.987654320987654,0,14.2391304347826,10.7637795275591,16.3369565217391,12.2985074626866,1.02006456315767,1.17051728525629,4.8,8.06818181818182,0,0,1,0,0,0,0,-0.302731882764658,-0.12132610758983,-0.177978521437614,-0.174308646760745
0.511363636363636,1,10.3333333333333,10.5496183206107,22.4666666666667,12.2985074626866,0.902458174735313,1.10694532566434,4.16438356164384,7.14814814814815,0,0,0,0,0,0,0,-0.688724053724054,-0.200425532599486,-0.209325689770074,-0.135464459897697
1.6547619047619,3,11.3951612903226,15.5853658536585,24.75,17,1.11358194672908,1.12989940336877,5.91304347826087,10.1428571428571,0,0,0,0,0,0,0,-0.719932494307494,-0.185853240017878,-0.0486175117673425,-0.0675717217801974
1.02884615384615,0,11.9833333333333,18.5,19.6229508196721,21.6020408163265,1.13301007792162,1.03051800403488,9.61538461538461,7.68181818181818,0,0,0,0,0,0,0,-0.251310203124922,-0.225228967938589,0.148249285930981,0.0469506225266778
1.72,1,15.4827586206897,18.4252873563218,20.5569620253165,22.6770833333333,1.19742666703535,1.10586950999556,9.33333333333333,6.8,0,0,0,0,0,0,0,-0.16445852363891,-0.503327017156589,0.0851493033237266,0.178682207539473
0.987654320987654,1,19.6526315789474,23.8064516129032,23.013698630137,19.8684210526316,1.07658128948684,1.32182792202242,4.25,13.1428571428571,0,0,0,1,1,0,0,-0.294550639162518,-0.162162162162162,-0.322773065645589,-0.55651026604974
0.550724637681159,0,18.952380952381,34.7037037037037,21.8630136986301,14.9,1.33670272526835,1.98998541034831,13,10,1,1,0,0,0,0,0,-0.0839131032899157,1.21669136784268,-0.494015081917525,0.348705096073517
0.608695652173913,1,15.3471074380165,28.2058823529412,17.5983606557377,15.1203007518797,1.08889216830228,1.43179487179487,3.5,12.4285714285714,0,0,0,1,0,0,0,-0.287646657437176,0.0454545454545454,-0.293364336345429,-0.326052066690812
0.980769230769231,1,22.4,33.2439024390244,17.4608695652174,16.8823529411765,1.29744301519595,1.89562155189808,10.5,8.11111111111111,1,0,0,0,0,0,0,-0.19268956849602,1.03611476004944,-0.293437417586818,-0.00558104171260978
2.38666666666667,0,44.0833333333333,29.6428571428571,16.793893129771,18.8818897637795,2.0491667517243,1.35356978606345,9.26666666666667,7.87096774193548,0,0,0,0,0,0,0,1.33131195495326,-0.190810359231412,0.433126958417774,0.0240496376867777
1.04761904761905,1,24,34.6571428571429,19.7622950819672,29.1041666666667,1.33374183006536,1.39926882136238,6.03030303030303,6.75,0,0,0,0,0,0,0,-0.0660051899547698,0.67091733152533,-0.109470476101431,-0.0102605845423909
1.75700934579439,1,24.7294117647059,27.725,27.7297297297297,36.3103448275862,1.33544639395665,1.0155592025209,7.14141414141414,3.44186046511628,0,0,0,0,0,0,0,-0.114945693842924,-0.511270477417009,0.482766799925719,0.0703038839111027
1.81176470588235,0,28.5393258426966,22.5181818181818,33.1408450704225,31.6111111111111,1.0270639647529,1.25392542497861,6.02105263157895,5.15151515151515,0,0,0,0,0,0,0,-0.281317642010185,-0.183766496744612,-0.38988511291635,0.0202366203050081
1.75961538461538,1,28.1071428571429,24.2347826086957,32.3698630136986,35,1.14252880497799,1.2150101710972,6.48979591836735,4.51428571428571,0,0,0,0,0,0,0,-0.0794111642075806,-0.279596304849855,-0.0180589011465163,0.0189707240470482
1.064,0,25.5952380952381,24.5862068965517,33.0724637681159,44.28125,1.23324434218293,1.07172468517453,5.02222222222222,3.89333333333333,0,0,0,0,0,0,0,-0.193928105561025,-0.676039863080137,0.350461316817923,0.019398261843256
1,2,24.1717171717172,29.8181818181818,36.9836065573771,36.2285714285714,0.944585482885369,1.24499403565238,4.984375,6.55555555555556,0,0,0,0,0,0,0,-0.551967123538472,-0.169833692731805,-0.521627398218407,-0.0134812456924167
1.76119402985075,2,28.0958904109589,37.3703703703704,36.2678571428571,35.6941176470588,1.33576178587838,1.24499075185868,7.74324324324324,8.06451612903226,0,0,0,0,0,0,0,-0.15064654865333,-0.0493764455183933,0.0509848573305094,0.00518826065869476
2.40350877192982,1,31.8354430379747,32.2830188679245,39.9655172413793,33.3846153846154,1.06811274298941,1.26376003098804,6.01234567901235,6.23728813559322,0,0,0,0,0,0,0,-0.256011792950335,-0.134499378554943,-0.264087814850427,-0.00438471214479886
1.796875,1,30.3055555555556,32.6666666666667,41.5263157894737,31.1057692307692,1.09283330713412,1.30607395718006,6.58252427184466,7,0,0,0,0,0,0,0,-0.392185468789435,-0.181576093929035,-0.22160576355393,0.0130417670784312
1.064,1,29.5581395348837,59.3333333333333,38.6896551724138,31.2178217821782,1.25393943868956,1.9724205902934,6.41666666666667,13,0,0,0,1,1,0,0,-0.189763120845268,1.06447368421053,-0.449205285397044,-0.082850862216581
1.22222222222222,1,33,41,36.5,31.9148936170213,1.20006255174482,1.45898305398305,4.58333333333333,8.5,0,0,0,0,0,0,0,-0.274029295083448,0.503719983719984,-0.165434546818992,-0.0212575948147551
4.33333333333333,1,61.8333333333333,33.2,38.247191011236,43.5,1.58357831205307,1.21737923896954,11.0909090909091,3.76923076923077,0,0,0,0,0,0,0,0.691784439241068,-0.434480047411082,0.243151712797632,0.0857335912878878
0.666666666666667,0,38,30.7021276595745,37.5977011494253,62.6666666666667,1.31908276288227,0.991741090014012,4.26666666666667,3.36923076923077,0,0,0,0,0,0,0,-0.204750512645249,-0.84589774241285,0.296452724572546,-0.00618618051393259
0.977011494252874,0,43.9230769230769,31.6309523809524,37.6279069767442,43,1.47228609162517,1.18642332096102,8.78947368421053,3.36923076923077,0,0,0,0,0,0,0,0.162570051740442,-0.277718253968254,0.183552104410194,0.0522996976208
1.75700934579439,1,33.5714285714286,33.4054054054054,45.2727272727273,67,1.15169741728664,0.963097435869425,4.18421052631579,3.6,0,0,0,0,0,1,0,-0.223721960781876,-0.729718171374861,0.361641996285495,0.00565305278772025
1.81176470588235,1,44.5,36.4,58,44,1.25438596491228,1.52631578947368,4.08695652173913,5.2,0,0,0,0,0,0,0,-0.488289816982117,-0.240656810149389,-0.17347568379861,-0.00442829937374078
1.81176470588235,2,0,4.66666666666667,0,0,0.126923076923077,0,1.46153846153846,1.60869565217391,0,0,0,0,0,0,0,-0.122512152355408,-0.139270757625843,0.00998637489941898,0.0625
1.81176470588235,1,6.71052631578947,6.37037037037037,7.79220779220779,6.88,0.666666666666667,1.48888888888889,1.8,3.1875,0,0,0,0,0,0,0,-0.207150816091084,0.230442808814955,-0.745521449105833,-0.888888888888889
1.75,2,7.26744186046512,6.93975903614458,7.70886075949367,7.86746987951807,1.21133617192329,1.21478363987459,4.30952380952381,4.40506329113924,0,0,0,0,0,0,0,0.527750245581128,0.113624638567892,0.0258033963556202,0.111111111111111
0.575,0,7.21951219512195,7.28260869565217,8.29411764705882,8.63440860215054,1.12971065430069,1.07638890954348,5.38144329896907,4.53333333333333,0,0,0,0,0,0,0,0.0506613756613757,-0.324708554944524,0.125683952482865,0.115319902355711
2.35483870967742,1,7.32954545454545,6.91566265060241,9.76767676767677,9.39805825242718,0.958040425207452,1.10803281574312,5.12244897959184,5.81914893617021,0,0,0,0,0,0,0,-0.943957885753551,0.2,-0.228754262642665,-0.188407749158156
0.416666666666667,0,7.83516483516483,7.08888888888889,10.0291262135922,10.2037037037037,1.05873265161797,0.819195057485637,5.82242990654206,4.53947368421053,0,0,0,0,0,0,0,-0.284847575953236,-1.83333333333333,0.188407540728919,0.160721043376811
0.557377049180328,2,9.07920792079208,7.91578947368421,10.2990654205607,10.8235294117647,1.06155249680694,0.701859740564225,6.06542056074766,3.53030303030303,0,0,0,0,0,0,0,-0.23710826404477,-0.428571428571428,0.281896732896879,0.172090030139566
