original,rolling_average,gaussian,savitzky_golay,convolution,median
45.41238978,45.37505049272727,45.408803805055726,45.410242115221564,45.375050492727276,45.41238978
45.32151569,45.28564774181818,45.317471394602364,45.32132092561784,45.28564774181819,45.32151569
45.2213785,45.19074756636364,45.21922163187691,45.223813667179606,45.19074756636364,45.2213785
45.11766697,45.09062784454546,45.11565303850561,45.11823544477867,45.09062784454545,45.11766697
45.01082958,44.985045716363636,45.00684956776377,45.00727040913765,44.985045716363636,45.01082958
44.89499235,44.87503314636364,44.891673056187564,44.89215741687657,44.875033146363634,44.89499235
44.77124788,44.76108442090909,44.77158907609396,44.77421224212132,44.7610844209091,44.77124788
44.64959288,44.64304074727273,44.65032625642969,44.65470094878799,44.64304074727273,44.64959288
44.53005106,44.52156843090909,44.529436179535345,44.53301254174838,44.52156843090909,44.53005106
44.40845475,44.39666122090909,44.407991525194845,44.40932982219125,44.39666122090909,44.40845475
44.28724517,44.270440572727274,44.284191897979504,44.28188448123555,44.270440572727274,44.28724517
44.1589538,44.145839541818184,44.15559597403443,44.1499330390211,44.145839541818184,44.1589538
44.02303528,44.02456453363636,44.0216838271424,44.0154178074127,44.02456453363636,44.02303528
43.88518302,43.90805707090909,43.885087996001765,43.88133338034976,43.90805707090909,43.88518302
43.74368766,43.79663461,43.752324588167944,43.75306122188823,43.79663461,43.74368766
43.62240245,43.69094153909091,43.632899145744844,43.634832385477964,43.69094153909091,43.62240245
43.52438101,43.59255243818182,43.53106163010107,43.52924514878799,43.59255243818182,43.52438101
43.43722279,43.503524466363636,43.44493160516996,43.43794173955722,43.503524466363636,43.43722279
43.36801079,43.424213676363635,43.37164340210465,43.36274970829848,43.424213676363635,43.36801079
43.30440399,43.35448739090909,43.307868578307705,43.30273252634044,43.35448739090909,43.30440399
43.24583097,43.29511475363636,43.25358556390227,43.25276156121223,43.29511475363636,43.24583097
43.20496506,43.24428920636364,43.211515524360394,43.21063964027984,43.24428920636364,43.20496506
43.17964611,43.201303259090906,43.17917183241234,43.17398937412599,43.201303259090906,43.17964611
43.15061659,43.16669706727273,43.14953149878824,43.14064905958054,43.16669706727273,43.15061659
43.11819388,43.139369317272724,43.11981298894495,43.112278816107334,43.13936931727273,43.11819388
43.09058865,43.11967429636364,43.09205917935955,43.08879514263415,43.119674296363634,43.09058865
43.06332143,43.10672315,43.0700888314262,43.07116855128217,43.10672315,43.09058865
43.05153559,43.09825739636364,43.05904366951432,43.06156661279732,43.098257396363636,43.09058865
43.05655468,43.09308313636364,43.06039007047704,43.06110240932412,43.09308313636364,43.09058865
43.06740554,43.09137424181818,43.07097917876631,43.068616274568875,43.09137424181818,43.09058865
43.08775876,43.09382060454545,43.086223633249865,43.08091812622389,43.093820604545456,43.09058865
43.10336836,43.10043711909091,43.10066255170156,43.09553103144533,43.100437119090905,43.10336836
43.11184177,43.11103591090909,43.11215420222017,43.10977792454557,43.11103591090909,43.11184177
43.12272925,43.12416573636363,43.122482295552366,43.12289000559452,43.12416573636364,43.12272925
43.13181875,43.139608325454546,43.13354865991171,43.13440400703974,43.139608325454546,43.13181875
43.14510387,43.158178921818184,43.14706368321499,43.144903956783324,43.15817892181818,43.14510387
43.16337031,43.179783429090904,43.16311536144317,43.15812683701643,43.179783429090904,43.16337031
43.17990814,43.20596922272727,43.18062934894006,43.175993894172606,43.205969222727276,43.17990814
43.19596367,43.23756121636364,43.20214350220594,43.20057771729615,43.23756121636364,43.19596367
43.22642316,43.27445696727273,43.233309472335506,43.23397865130547,43.27445696727273,43.22642316
43.2716821,43.317697110000005,43.27655236588489,43.27581647048963,43.31769711,43.2716821
43.32540834,43.36757396818182,43.3306120113708,43.326549881818295,43.367573968181816,43.32540834
43.39141209,43.42243411,43.3930634567983,43.388320734359084,43.42243411,43.39141209
43.4593537,43.48113582727273,43.460646948254144,43.45960600314697,43.48113582727273,43.4593537
43.52858251,43.5431639,43.53258972824837,43.535425795804315,43.543163899999996,43.52858251
43.60746032,43.606134364545454,43.6098696617324,43.61273053832179,43.606134364545454,43.60746032
43.69374931,43.66889488545455,43.688524951695804,43.68747415713298,43.66889488545455,43.69374931
43.76683187,43.73090843909091,43.76039061133602,43.756454258438346,43.7309084390909,43.76683187
43.82562703,43.79019697272727,43.82168746306158,43.81989240920757,43.79019697272727,43.82562703
43.87827247,43.845964493636366,43.87365963314101,43.87665068897448,43.845964493636366,43.87827247
43.91909827,43.89855370545455,43.91920866676253,43.924733812098026,43.89855370545455,43.91909827
43.96204783,43.947490857272726,43.96242587521391,43.96560047125886,43.947490857272726,43.96204783
44.00755743,43.99213079454545,44.00387169039668,44.003323095827625,43.99213079454545,44.00755743
44.04358596,44.03394620727273,44.040858969426786,44.03946821752926,44.03394620727273,44.04358596
44.07279643,44.073555016363635,44.074443147374964,44.07566764328683,44.073555016363635,44.07279643
44.10706384,44.11076832090909,44.10899773463119,44.113115017762354,44.110768320909095,44.10706384
44.14576899,44.14657261363636,44.14633996918001,44.1499630759908,44.146572613636366,44.14576899
44.18478862,44.18046015181818,44.18540626553897,44.186253278508275,44.18046015181819,44.18478862
44.22680141,44.213418377272724,44.22374245978194,44.22102283076935,44.21341837727273,44.22680141
44.26132393,44.247740279999995,44.25779539728927,44.25284733676003,44.24774028,44.26132393
44.28761882,44.28458108818182,44.28655759152547,44.282147053100346,44.28458108818182,44.28761882
44.31294549,44.324465035454544,44.31250925436067,44.31068220305373,44.32446503545455,44.31294549
44.33481075,44.367229460000004,44.34049389766566,44.34202334566446,44.367229460000004,44.33481075
44.37009791,44.41302412272727,44.37708117002471,44.3790939299535,44.41302412272727,44.37009791
44.42112689,44.46252770181818,44.42502540070651,44.42418744715629,44.462527701818175,44.42112689
44.47804532,44.517227816363636,44.48260949372324,44.478280227319466,44.51722781636363,44.47804532
44.54578726,44.57732572181818,44.54763985384566,44.54228637706305,44.577325721818184,44.54578726
44.61617766,44.642355214545454,44.61781319635676,44.615456936806645,44.642355214545454,44.61617766
44.68852991,44.71264182181818,44.69300495600958,44.69382224093252,44.71264182181819,44.68852991
44.77134078,44.78664352909091,44.774831021423736,44.77552459331014,44.78664352909091,44.77134078
44.86302519,44.86360932454546,44.86106265832533,44.858587854265856,44.86360932454546,44.86302519
44.94869578,44.94375553818182,44.94613260589551,44.941097051119,44.94375553818182,44.94869578
45.02826991,45.02608027363636,45.02771296438559,45.02389400393951,45.02608027363636,45.02826991
45.10796343,45.11055244,45.107165699295756,45.10668005421924,45.11055244,45.10796343
45.18411669,45.195816344545456,45.18713633908243,45.19037584874138,45.195816344545456,45.18411669
45.26775064,45.279518134545455,45.27121202479637,45.27630089655024,45.279518134545455,45.26775064
45.35965367,45.36026119454545,45.36022257046442,45.36445059139872,45.36026119454545,45.35965367
45.45135935,45.437578349090906,45.45133305295536,45.45311807601411,45.437578349090906,45.45135935
45.54537149,45.51162393636364,45.53979781298929,45.53868978834511,45.51162393636364,45.54537149
45.62643286,45.582026512727275,45.61954614734749,45.61832773219126,45.582026512727275,45.62643286
45.69206047,45.64804896454545,45.6879359720329,45.68950315440571,45.64804896454546,45.69206047
45.75119885,45.70805567,45.746358148866754,45.751105466969825,45.70805567,45.75119885
45.79918448,45.76162182,45.796538900626715,45.80216146277401,45.76162182,45.79918448
45.84277137,45.80908901090909,45.84021089429287,45.84307765543136,45.80908901090909,45.84277137
45.88239177,45.84999896363637,45.8772334338207,45.877314877972154,45.84999896363636,45.88239177
45.91036366,45.88558444727273,45.906027488665366,45.90644339284395,45.88558444727273,45.91036366
45.9278244,45.91634023909091,45.92862478833534,45.932179412401055,45.916340239090914,45.9278244
45.94888132,45.94186137454546,45.950181438219566,45.95619518550129,45.94186137454546,45.94888132
45.97349845,45.96288296363636,45.97273438121817,45.97761990792553,45.96288296363637,45.97349845
45.99538097,45.97929387,45.9947630237013,45.99656056860152,45.97929387,45.99538097
46.01787318,45.99161434545454,46.01355714565158,46.01249436678334,45.99161434545454,46.01787318
46.03037418,46.001196641818176,46.02554315131368,46.02391109554791,46.00119664181818,46.01787318
46.03193134,46.008795703636366,46.02972959927055,46.02962004547797,46.008795703636366,46.01787318
46.03042196,46.01408697,46.02825614286506,46.03011362617728,46.01408697,46.01787318
46.02329134,46.01650962181818,46.023752429547514,46.02715384594418,46.01650962181819,46.01787318
46.017917,46.016033697272725,46.01903506888833,46.02206318060618,46.016033697272725,46.01787318
46.01576892,46.01262420818182,46.015166663444695,46.016597290932516,46.01262420818181,46.01576892
46.01141408,46.007159144545454,46.01111992429946,46.01116918335677,46.007159144545454,46.01141408
46.00708525,45.99981542818181,46.005935052507574,46.005920284825294,45.99981542818182,46.00708525
46.00014762,45.990025881818184,45.99887909236864,46.000613891375416,45.990025881818184,46.00014762
45.9901458,45.97780012454545,45.98995677629727,45.993194324195926,45.97780012454546,45.9901458
45.9803688,45.962273138181814,45.97963324086078,45.982555989114346,45.96227313818182,45.9803688
45.97025848,45.94297637818182,45.96634905245509,45.96749267503509,45.94297637818182,45.97025848
45.95115046,45.919968894545455,45.94680877027964,45.94674770631714,45.919968894545455,45.95115046
45.92273695,45.89266959636364,45.91959929534608,45.92041046652693,45.89266959636364,45.92273695
45.88880801,45.86085057181818,45.88546130738927,45.88819417892786,45.86085057181818,45.88880801
45.84712015,45.82575337454546,45.84577164094329,45.84856582081597,45.82575337454546,45.84712015
45.80350456,45.78841118909091,45.80235351851169,45.80241215447565,45.78841118909091,45.80350456
45.75833176,45.74931495727273,45.755635003965594,45.75313925680665,45.74931495727273,45.75833176
45.70679297,45.71014008090909,45.70524690568721,45.70300568172506,45.7101400809091,45.70679297
45.65013835,45.67165878909091,45.65439647433643,45.65514002965047,45.671658789090905,45.65013835
45.60407663,45.634266915454546,45.60930290930297,45.61202942384628,45.63426691545454,45.60407663
45.56960476,45.599385546363635,45.57282312944371,45.57379164962716,45.59938554636364,45.56960476
45.54019993,45.56772888,45.543951935582285,45.541315503310145,45.56772888,45.54019993
45.52022682,45.539105524545455,45.5205182796839,45.51605927897448,45.53910552454545,45.52022682
45.49944274,45.513799782727276,45.499539503189055,45.49697868960385,45.51379978272727,45.49944274
45.4774974,45.49229764454546,45.48064293154684,45.48092151669009,45.49229764454545,45.4774974
45.46342509,45.473458561818184,45.46582740678607,45.46664923757588,45.473458561818184,45.46342509
45.45528123,45.45680287818181,45.454156698907106,45.45286591780898,45.45680287818181,45.45528123
45.44347485,45.44249837818182,45.442100159258025,45.438577199510604,45.44249837818182,45.44347485
45.42842981,45.42978998454546,45.428199301033686,45.42513316426586,45.42978998454545,45.42842981
45.41361483,45.41903253181818,45.413335215360085,45.412490473426686,45.41903253181818,45.41361483
45.39684672,45.40950451818182,45.399463651686155,45.40134664603741,45.40950451818182,45.39684672
45.38639224,45.39950584363636,45.38938176940381,45.3928302625176,45.39950584363636,45.38639224
45.38285043,45.38817128090909,45.38387809099582,45.38679177741271,45.38817128090909,45.38285043
45.38043449,45.375182653636365,45.38103702952529,45.38198952216795,45.375182653636365,45.38111076
45.38111076,45.36070942818182,45.377300069571305,45.37582233867145,45.36070942818182,45.38043449
45.37268925,45.344652133636366,45.36792832914224,45.36617125787891,45.344652133636366,45.37268925
45.35343967,45.32655645545454,45.35094692205311,45.35128984438241,45.32655645545454,45.35343967
45.33060104,45.30531884,45.32762419606209,45.33047196132878,45.30531884,45.33060104
45.30059995,45.280780017272726,45.299540267837145,45.303084836270514,45.280780017272726,45.30059995
45.26922433,45.25331472727273,45.268322418308614,45.26965519836841,45.25331472727272,45.26922433
45.23698459,45.22269973727273,45.23405037503854,45.233081386806646,45.22269973727273,45.23698459
45.19779426,45.19006645909091,45.195582293179804,45.19473415477867,45.190066459090914,45.19779426
45.15277847,45.155969794545456,45.15458998542992,45.15607491296049,45.15596979454545,45.15277847
45.11292338,45.12025426272727,45.11518604975612,45.11853024233112,45.12025426272727,45.11292338
45.0783163,45.08365585,45.07909221601299,45.081521258508275,45.08365585000001,45.0783163
45.04434587,45.04621819909091,45.04530574959486,45.045277986853264,45.04621819909091,45.04434587
45.01372319,45.008322548181816,45.01188911887682,45.009708556457,45.008322548181816,45.01372319
44.97837636,44.971004868181815,44.9762207937671,44.97376992132879,44.971004868181815,44.97837636
44.93773019,44.93489969181818,44.93767242440218,44.936464425617835,44.93489969181818,44.93773019
